timestamp,temperature.gpu,utilization.gpu,utilization.memory,clocks.sm,clocks.gr,power.draw,pstate,clocks_event_reasons.active
# start 2026-08-28 09:32:10 PDT
2026/08/28 09:33:34.879, 54, 0, 0, 2431, 2431, 16.03, P0, 0x0000000000000000
2026/08/28 09:33:34.979, 54, 0, 0, 2431, 2431, 16.03, P0, 0x0000000000000000
2026/08/28 09:33:35.079, 53, 0, 0, 2411, 2411, 16.06, P0, 0x0000000000000000
2026/08/28 09:33:35.179, 53, 0, 0, 2411, 2411, 16.06, P0, 0x0000000000000000
2026/08/28 09:33:35.280, 53, 0, 0, 2411, 2411, 16.06, P0, 0x0000000000000000
2026/08/28 09:33:35.380, 53, 0, 0, 2411, 2411, 16.06, P0, 0x0000000000000000
2026/08/28 09:33:35.480, 53, 0, 0, 2411, 2411, 16.06, P0, 0x0000000000000000
2026/08/28 09:33:35.580, 53, 0, 0, 2411, 2411, 13.00, P0, 0x0000000000000000
2026/08/28 09:33:35.680, 53, 0, 0, 2411, 2411, 13.00, P0, 0x0000000000000000
2026/08/28 09:33:35.780, 53, 0, 0, 2411, 2411, 13.00, P0, 0x0000000000000000
2026/08/28 09:33:35.881, 53, 0, 0, 2411, 2411, 13.00, P0, 0x0000000000000000
2026/08/28 09:33:35.981, 53, 0, 0, 2411, 2411, 13.00, P0, 0x0000000000000000
2026/08/28 09:33:36.081, 53, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:36.181, 53, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:36.281, 53, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:36.381, 53, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:36.482, 53, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:36.582, 53, 0, 0, 2411, 2411, 12.89, P0, 0x0000000000000000
2026/08/28 09:33:36.682, 53, 0, 0, 2411, 2411, 12.89, P0, 0x0000000000000000
2026/08/28 09:33:36.782, 53, 0, 0, 2411, 2411, 12.89, P0, 0x0000000000000000
2026/08/28 09:33:36.882, 53, 0, 0, 2411, 2411, 12.89, P0, 0x0000000000000000
2026/08/28 09:33:36.982, 53, 0, 0, 2411, 2411, 12.89, P0, 0x0000000000000000
2026/08/28 09:33:37.082, 53, 0, 0, 2411, 2411, 12.88, P0, 0x0000000000000000
2026/08/28 09:33:37.182, 53, 0, 0, 2411, 2411, 12.88, P0, 0x0000000000000000
2026/08/28 09:33:37.283, 53, 0, 0, 2411, 2411, 12.88, P0, 0x0000000000000000
2026/08/28 09:33:37.383, 53, 0, 0, 2411, 2411, 12.88, P0, 0x0000000000000000
2026/08/28 09:33:37.483, 53, 0, 0, 2411, 2411, 12.88, P0, 0x0000000000000000
2026/08/28 09:33:37.583, 53, 0, 0, 2411, 2411, 12.91, P0, 0x0000000000000000
2026/08/28 09:33:37.683, 53, 0, 0, 2411, 2411, 12.91, P0, 0x0000000000000000
2026/08/28 09:33:37.783, 53, 0, 0, 2411, 2411, 12.91, P0, 0x0000000000000000
2026/08/28 09:33:37.883, 53, 0, 0, 2411, 2411, 12.91, P0, 0x0000000000000000
2026/08/28 09:33:37.983, 53, 0, 0, 2411, 2411, 12.91, P0, 0x0000000000000000
2026/08/28 09:33:38.084, 53, 0, 0, 2411, 2411, 12.92, P0, 0x0000000000000000
2026/08/28 09:33:38.184, 53, 0, 0, 2411, 2411, 12.92, P0, 0x0000000000000000
2026/08/28 09:33:38.284, 53, 0, 0, 2411, 2411, 12.92, P0, 0x0000000000000000
2026/08/28 09:33:38.384, 53, 0, 0, 2411, 2411, 12.92, P0, 0x0000000000000000
2026/08/28 09:33:38.484, 53, 0, 0, 2411, 2411, 12.92, P0, 0x0000000000000000
2026/08/28 09:33:38.584, 53, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:38.684, 53, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:38.785, 53, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:38.885, 53, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:38.985, 53, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:39.085, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:39.185, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:39.286, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:39.386, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:39.486, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:39.586, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:39.686, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:39.786, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:39.887, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:39.987, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:40.087, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:40.187, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:40.287, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:40.387, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:40.487, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:40.587, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:40.687, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:40.788, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:40.888, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:40.988, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:41.088, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:41.188, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:41.288, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:41.388, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:41.489, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:41.589, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:41.689, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:41.789, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:41.889, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:41.989, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:42.089, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:42.189, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:42.290, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:42.390, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:42.490, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:42.590, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:42.690, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:42.791, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:42.891, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:42.991, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:43.091, 54, 0, 0, 2411, 2411, 12.91, P0, 0x0000000000000000
2026/08/28 09:33:43.191, 54, 0, 0, 2411, 2411, 12.91, P0, 0x0000000000000000
2026/08/28 09:33:43.291, 54, 0, 0, 2411, 2411, 12.91, P0, 0x0000000000000000
2026/08/28 09:33:43.391, 54, 0, 0, 2411, 2411, 12.91, P0, 0x0000000000000000
2026/08/28 09:33:43.491, 54, 0, 0, 2411, 2411, 12.91, P0, 0x0000000000000000
2026/08/28 09:33:43.592, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:43.692, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:43.792, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:43.892, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:43.992, 54, 0, 0, 2411, 2411, 12.96, P0, 0x0000000000000000
2026/08/28 09:33:44.092, 54, 0, 0, 2411, 2411, 12.98, P0, 0x0000000000000000
2026/08/28 09:33:44.192, 54, 0, 0, 2411, 2411, 12.98, P0, 0x0000000000000000
2026/08/28 09:33:44.292, 54, 0, 0, 2411, 2411, 12.98, P0, 0x0000000000000000
2026/08/28 09:33:44.393, 54, 0, 0, 2411, 2411, 12.98, P0, 0x0000000000000000
2026/08/28 09:33:44.493, 54, 0, 0, 2411, 2411, 12.98, P0, 0x0000000000000000
2026/08/28 09:33:44.593, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:44.693, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:44.793, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:44.893, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:44.994, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:45.094, 54, 0, 0, 2411, 2411, 12.92, P0, 0x0000000000000000
2026/08/28 09:33:45.194, 54, 0, 0, 2411, 2411, 12.92, P0, 0x0000000000000000
2026/08/28 09:33:45.294, 54, 0, 0, 2411, 2411, 12.92, P0, 0x0000000000000000
2026/08/28 09:33:45.394, 54, 0, 0, 2411, 2411, 12.92, P0, 0x0000000000000000
2026/08/28 09:33:45.495, 54, 0, 0, 2411, 2411, 12.92, P0, 0x0000000000000000
2026/08/28 09:33:45.595, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:45.695, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:45.795, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:45.895, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:45.995, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:46.096, 54, 0, 0, 2411, 2411, 12.99, P0, 0x0000000000000000
2026/08/28 09:33:46.196, 54, 0, 0, 2411, 2411, 12.99, P0, 0x0000000000000000
2026/08/28 09:33:46.296, 54, 0, 0, 2411, 2411, 12.99, P0, 0x0000000000000000
2026/08/28 09:33:46.396, 54, 0, 0, 2411, 2411, 12.99, P0, 0x0000000000000000
2026/08/28 09:33:46.496, 54, 0, 0, 2411, 2411, 12.99, P0, 0x0000000000000000
2026/08/28 09:33:46.596, 54, 0, 0, 2411, 2411, 13.01, P0, 0x0000000000000000
2026/08/28 09:33:46.696, 54, 0, 0, 2411, 2411, 13.01, P0, 0x0000000000000000
2026/08/28 09:33:46.796, 54, 0, 0, 2411, 2411, 13.01, P0, 0x0000000000000000
2026/08/28 09:33:46.897, 54, 0, 0, 2411, 2411, 13.01, P0, 0x0000000000000000
2026/08/28 09:33:46.997, 54, 0, 0, 2411, 2411, 13.01, P0, 0x0000000000000000
2026/08/28 09:33:47.097, 54, 0, 0, 2411, 2411, 12.98, P0, 0x0000000000000000
2026/08/28 09:33:47.197, 54, 0, 0, 2411, 2411, 12.98, P0, 0x0000000000000000
2026/08/28 09:33:47.297, 54, 0, 0, 2411, 2411, 12.98, P0, 0x0000000000000000
2026/08/28 09:33:47.397, 54, 0, 0, 2411, 2411, 12.98, P0, 0x0000000000000000
2026/08/28 09:33:47.497, 54, 0, 0, 2411, 2411, 12.98, P0, 0x0000000000000000
2026/08/28 09:33:47.597, 54, 0, 0, 2411, 2411, 12.97, P0, 0x0000000000000000
2026/08/28 09:33:47.697, 54, 0, 0, 2411, 2411, 12.97, P0, 0x0000000000000000
2026/08/28 09:33:47.798, 54, 0, 0, 2411, 2411, 12.97, P0, 0x0000000000000000
2026/08/28 09:33:47.898, 54, 0, 0, 2411, 2411, 12.97, P0, 0x0000000000000000
2026/08/28 09:33:47.998, 54, 0, 0, 2411, 2411, 12.97, P0, 0x0000000000000000
2026/08/28 09:33:48.098, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:48.198, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:48.298, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:48.398, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:48.498, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:48.599, 54, 0, 0, 2411, 2411, 12.87, P0, 0x0000000000000000
2026/08/28 09:33:48.699, 54, 0, 0, 2411, 2411, 12.87, P0, 0x0000000000000000
2026/08/28 09:33:48.799, 54, 0, 0, 2411, 2411, 12.87, P0, 0x0000000000000000
2026/08/28 09:33:48.899, 54, 0, 0, 2411, 2411, 12.87, P0, 0x0000000000000000
2026/08/28 09:33:48.999, 54, 0, 0, 2411, 2411, 12.87, P0, 0x0000000000000000
2026/08/28 09:33:49.099, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:49.199, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:49.299, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:49.399, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:49.500, 54, 0, 0, 2411, 2411, 12.90, P0, 0x0000000000000000
2026/08/28 09:33:49.600, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:49.700, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:49.800, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:49.900, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:50.000, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:50.100, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:50.200, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:50.301, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:50.401, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:50.501, 54, 0, 0, 2411, 2411, 12.95, P0, 0x0000000000000000
2026/08/28 09:33:50.601, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:50.701, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:50.801, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:50.901, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:51.001, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
2026/08/28 09:33:51.102, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:51.202, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:51.302, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:51.402, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:51.502, 54, 0, 0, 2411, 2411, 12.93, P0, 0x0000000000000000
2026/08/28 09:33:51.602, 54, 0, 0, 2411, 2411, 12.94, P0, 0x0000000000000000
